name,PKG,DRAM,TIME,AV_POWER

prefetch_list_events,390.8105230000001,23.25879099999929,15.336815017999925,25.481856731096293
naive_list_events,1102.4132539999991,100.5688339999997,72.61182474600037,15.182282746044372
optimized_list_events,86.19960899999569,4.975450999999339,3.2663531849998435,26.39016790831204
prefetch_list_events,389.89548600000126,23.19305600000007,15.250435227999787,25.566187467499514
naive_list_events,1140.819528,96.3965419999995,69.49194451699987,16.416572250628565
optimized_list_events,84.83083800000168,4.985399999999572,3.274120920000314,25.909500617953213
prefetch_list_events,394.33694199999445,23.285463000000163,15.287179363999712,25.79527148929983
naive_list_events,1153.7166509999952,97.14312300000074,69.70728531199984,16.550876222422442
optimized_list_events,84.71493200000259,4.982715000000098,3.271666630999789,25.8935098085206
prefetch_list_events,391.05600499999855,23.137025999999423,15.155115808000119,25.803564285108727
naive_list_events,1104.0002260000037,101.2024390000006,73.01802245499994,15.119558006112598
optimized_list_events,83.95297200000641,5.005786000000626,3.2900007660000483,25.517614727511337
prefetch_list_events,394.3310219999985,23.678711999999905,15.355606676999741,25.67993764718158
naive_list_events,1107.1504249999998,100.48863400000027,72.67137938399992,15.235026971894268
optimized_list_events,83.76064999999653,5.00731099999939,3.2825244609998663,25.517144196537927
prefetch_list_events,397.2049760000009,23.75586000000021,15.43537401399999,25.733420883726772
naive_list_events,1174.4086760000064,91.24586,65.82082524999987,17.84250913809393
optimized_list_events,85.46486900000309,4.940966000000117,3.250381839000056,26.293793539744676
prefetch_list_events,398.95857299999625,23.562439999999697,15.399357583999972,25.90748158316141
naive_list_events,1123.6374429999996,98.45354400000087,71.03489945399997,15.818104222525617
optimized_list_events,83.96987800000352,5.000597999999627,3.2858997749999617,25.55460718518248
prefetch_list_events,389.8674719999981,23.787413999999444,15.548644505000084,25.07404885838285
naive_list_events,1115.9649170000048,99.37395199999992,71.7780562339999,15.547438528592997
optimized_list_events,84.05795100000978,5.08922100000018,3.325256597000134,25.278635963264396
prefetch_list_events,397.11958899999445,23.478943000000072,15.35173185099984,25.868064453857073
naive_list_events,1150.1368260000017,94.48132500000065,68.09181908000028,16.890969304972153
optimized_list_events,83.09689400000207,4.9220460000005914,3.2638075360000585,25.460108503162846
prefetch_list_events,404.43200899999647,24.24999900000057,15.695873631000268,25.766772752376117
naive_list_events,1149.206164000003,94.42029000000002,68.2451284660001,16.83938751133776
optimized_list_events,84.19998000000487,5.0525989999996455,3.3025765529996534,25.49523944373916
prefetch_list_events,394.18850499999826,23.851195999999618,15.521678215000065,25.395997748430105
naive_list_events,1104.8835240000044,100.83574000000044,72.80929510100032,15.175033935808898
optimized_list_events,86.30202499999723,5.004260000000613,3.278086904999782,26.326948461423715
prefetch_list_events,392.1654989999952,24.286071000000447,15.739493175999996,24.916018236087787
naive_list_events,1102.6871180000016,100.80210999999963,72.97920904800003,15.109606316433768
optimized_list_events,86.6954570000089,5.057603999999628,3.295732722000139,26.305366458052617
prefetch_list_events,399.7284079999954,23.902038000000175,15.501459369999793,25.786501674390465
naive_list_events,1106.119544000001,101.05827399999998,72.93724392100012,15.165359760482076
optimized_list_events,84.07784900000843,4.987842000000455,3.253100672999608,25.84544945007257
prefetch_list_events,402.9434869999968,24.227598999999827,15.646979109999847,25.752158558355788
naive_list_events,1147.5559610000055,94.71350199999961,68.40186822499982,16.776675707529748
optimized_list_events,84.70791300000565,5.093980999999985,3.3262836829999287,25.46623230992997
prefetch_list_events,397.0533660000074,24.250121000000036,15.705100722999305,25.281809585502582
naive_list_events,1101.7807489999977,100.73344600000019,72.94071386999985,15.105154454118313
optimized_list_events,84.9847679999948,5.05943600000046,3.301935197000603,25.737866714402173
prefetch_list_events,392.41214200000104,24.15942300000006,15.612648198999523,25.13424609318663
naive_list_events,1153.5480109999917,93.25018799999998,67.40188557700003,17.114476859585427
optimized_list_events,86.4752429999935,5.034898999999314,3.284404746000291,26.329045805119485
prefetch_list_events,395.8766719999985,24.17272899999989,15.649573394000072,25.296323550377075
naive_list_events,1115.2647230000002,99.70134400000006,72.08589687699987,15.471330333906726
optimized_list_events,85.25490900001023,5.097277000000759,3.325933996999993,25.6333736859813
prefetch_list_events,404.5908230000059,24.017211999999745,15.611029392000091,25.9169855389126
naive_list_events,1107.2393529999972,100.8915879999995,72.83784535699942,15.201429251141295
optimized_list_events,84.17764100000204,5.032275000000482,3.296067586999925,25.53880913486376
prefetch_list_events,404.0596960000112,24.358946999999716,15.707505452000078,25.72398890675293
naive_list_events,1101.7712889999966,100.52336300000024,72.7556156440005,15.143453591143514
optimized_list_events,85.21377099999518,5.010911999999735,3.270586550999724,26.054583687426888
prefetch_list_events,400.7548939999979,23.952635999999984,15.524718512999243,25.813987781126954
naive_list_events,1117.5282670000015,99.14110400000027,71.61128329100029,15.605477456098685
optimized_list_events,86.1019520000118,4.989306000000397,3.2611562800002503,26.40227717023276
prefetch_list_events,391.26248699999996,24.23950100000002,15.684953255999972,24.945084668985555
naive_list_events,1111.9644379999954,99.15837699999975,71.64080328,15.521384282278463
optimized_list_events,85.10067299999355,4.9936390000002575,3.2588932389999172,26.11336633602305
prefetch_list_events,395.31496699999843,23.70483400000012,15.368471065999984,25.72246551412409
naive_list_events,1107.899568000008,101.17497300000014,73.01204022600086,15.174203659706329
optimized_list_events,85.04836600000272,4.980212000000392,3.256951186999686,26.112877079484125
prefetch_list_events,392.89212200000475,24.222410999999738,15.674420291000388,25.065815175671112
naive_list_events,1130.1989499999909,96.56890599999952,69.8181586970004,16.187750738384164
optimized_list_events,84.33956700000272,5.0561390000002575,3.3023936700001286,25.53891977391037
prefetch_list_events,393.132110999999,24.250120999999126,15.695621974999995,25.04724639942146
naive_list_events,1102.8873129999993,100.26329299999998,72.4633058520003,15.219942011099329
optimized_list_events,84.71151399999508,5.064073999999891,3.305157728999802,25.630097243688954
prefetch_list_events,402.39801800000714,23.98931899999934,15.584157376999428,25.820967298103916
naive_list_events,1109.9421659999934,100.03605900000002,72.28640502000053,15.354784425825155
optimized_list_events,83.90768299999763,5.025010999999722,3.2916642970003522,25.490960021792482
prefetch_list_events,397.6670729999896,23.948120000000017,15.475912365000113,25.695872632320032
naive_list_events,1108.529754999996,99.2361350000001,71.79232690699973,15.440783197290608
optimized_list_events,86.13582700000552,5.023425000000316,3.27065222300007,26.335978614380387
prefetch_list_events,400.28962499999034,24.086852000000363,15.576376575999348,25.698507162235103
naive_list_events,1100.4039210000046,100.93986700000005,73.07675150100022,15.05819427379641
optimized_list_events,84.62514899999951,5.108081000000311,3.334002786000383,25.38244699594855
prefetch_list_events,403.26056500000414,24.191160999999738,15.623612014999708,25.810968975218223
naive_list_events,1105.5248800000118,100.93418999999994,73.0104202499997,15.142015019424797
optimized_list_events,84.82003400000394,5.070298999999977,3.3118077890003406,25.611399997826148
prefetch_list_events,395.09548599999107,23.934081000000333,15.543889718000173,25.418057717075904
naive_list_events,1115.037672999999,98.86455399999977,71.4153007519999,15.61342823258745
optimized_list_events,83.6592709999968,5.049242000000049,3.309647946000041,25.277392751427033
prefetch_list_events,401.2194929999969,24.135924999999588,15.578166891000365,25.7552442342741
naive_list_events,1130.5998280000058,96.27752400000008,69.64226954700007,16.23439091451476
