name,PKG,DRAM,TIME,AV_POWER
prefetch_list_events,393.7432550000085,23.090578000003006,15.234977294996497,25.844689320890716
naive_list_events,1105.701270999998,101.90574500001094,73.35697083800915,15.072886167037456
optimized_list_events,85.44124899999588,4.950855000002775,3.2492197459941963,26.295928154853854
prefetch_list_events,386.94303999998374,23.015627000000677,15.114998731995001,25.59993863452424
naive_list_events,1109.3429860000033,102.30613399999856,73.67541158299719,15.057167135745157
optimized_list_events,84.38894400000572,4.921984000000521,3.2351272829982918,26.085200555631516
prefetch_list_events,385.94084599998314,23.514039000001503,15.475772168996627,24.938390264826808
naive_list_events,1116.0924189999932,100.73173700000916,72.40532727800019,15.414506928678845
optimized_list_events,84.48513499999535,4.9185059999872465,3.2334490900102537,26.128487768993278
prefetch_list_events,390.4158100000059,23.019777999987127,15.122429225011729,25.81700361700341
naive_list_events,1112.0534270000062,102.16465600000811,73.43176461399707,15.144037908467121
optimized_list_events,85.24630299999262,4.944201000005705,3.245353997001075,26.26718166300685
prefetch_list_events,401.92695000002277,24.05126900000323,15.589743660006206,25.781498321304838
naive_list_events,1112.2229220000154,101.41880799998762,72.99438953000936,15.237101497270002
optimized_list_events,84.18893299999763,4.9816159999900265,3.2666956589964684,25.7718936161505
prefetch_list_events,395.14327500000945,23.592835000003106,15.372774550996837,25.704096140171824
naive_list_events,1106.46127900001,101.46635400000378,73.23585655399074,15.10819059219042
optimized_list_events,83.92770300002303,4.984362000002875,3.2912609259947203,25.50016692300307
prefetch_list_events,390.7317880000046,23.578613999998197,15.466763854012243,25.262672378530215
naive_list_events,1142.2006279999914,97.96996399998898,70.40783500799444,16.222635277313962
optimized_list_events,83.65792800000054,5.004748000006657,3.2891963470028713,25.434154478564338
prefetch_list_events,393.36996399998316,23.39648599999782,15.29953944600129,25.711229111723025
naive_list_events,1133.0457440000027,97.99559900000168,70.58324939200247,16.052615227549783
optimized_list_events,84.9303249999939,5.0092639999929816,3.280244492998463,25.891461804531318
prefetch_list_events,398.59096000000136,23.4935919999989,15.376129618001869,25.92271071475257
naive_list_events,1109.4493080000102,103.0746269999945,73.89780902799976,15.01329095669997
optimized_list_events,83.67935099999886,4.835497999985819,3.204169621996698,26.115768162065514
prefetch_list_events,396.7033910000173,24.45367200000328,15.831765556009486,25.057432135194485
naive_list_events,1136.5047199999972,99.23680700000841,71.40020028399886,15.917388403386504
optimized_list_events,84.05825599998934,5.057604000001447,3.3061375800025417,25.42491168801412
prefetch_list_events,390.9159309999959,24.049864999993588,15.65945558900421,24.963570973341504
naive_list_events,1123.2807539999776,100.0954469999997,72.03168521900079,15.594258979014896
optimized_list_events,85.65914300002623,4.9767940000019735,3.256584770992049,26.303366570719422
prefetch_list_events,395.84822900002473,24.104185999996844,15.7121297220001,25.193798422231623
naive_list_events,1124.0901400000148,100.22679400000197,72.24198341499141,15.560067523931624
optimized_list_events,83.86288299999433,5.041490999996313,3.2974070869968273,25.432978333401337
prefetch_list_events,397.5816849999828,23.91925099999935,15.486278869997477,25.673158047685835
naive_list_events,1118.2016050000093,99.78514500000165,72.03325669100741,15.523407608746988
optimized_list_events,84.55752199998824,5.06181500000821,3.3050423030072125,25.584399304980305
prefetch_list_events,389.55607000002055,23.956054000009317,15.593087240995374,24.982613383695373
