name,PKG,DRAM,TIME,AV_POWER
naive_list_events,504.6130879999837,36.97115800000029,21.670953980006743,23.285227243135267
optimized_list_events,30.417829999991227,2.0391189999936614,1.2178550079988781,24.976561085027985
prefetch_list_events,93.23151099999086,6.775677999990876,3.6062633609981276,25.852662899857265
naive_list_events,308.4184000000241,22.12469900000724,13.098686098994222,23.54575089968038
optimized_list_events,27.43480499999714,1.7435870000044815,1.051279267994687,26.096590920440175
prefetch_list_events,83.58175599999959,6.185226000001421,3.242409633996431,25.77766705466543
naive_list_events,312.99498700001277,21.26184700000158,12.65792611699726,24.72719338910647
optimized_list_events,26.425531000015326,1.6808429999946384,1.020743738001329,25.88850660182147
prefetch_list_events,79.99765900001512,6.139204999999492,3.239886765994015,24.69149843126428
naive_list_events,308.2943760000053,21.224738000004436,12.571348189012497,24.52357307782296
optimized_list_events,27.751760000013746,1.8224440000049071,1.0692317679931875,25.954859208962976
prefetch_list_events,79.52817800000776,5.7407079999975394,3.0707639290048974,25.89849947396621
optimized_list_events,25.22771800000001,1.5305139999982202,0.961094869999215,26.24893627828917
prefetch_list_events,82.82254200000003,6.0217739999934565,3.182231006998336,26.026564953285096
naive_list_events,306.658211,21.523748999999953,12.76602501499292,24.021432720039996
optimized_list_events,28.225148000000104,1.8300130000134232,1.077631273001316,26.191841965935257
prefetch_list_events,79.57493,5.7051249999931315,3.0666553670016583,25.948442350665015
naive_list_events,319.2376469999999,21.60687799999141,12.829281887999969,24.883516457659482
optimized_list_events,24.392698999999993,1.5431470000039553,0.9780410130042583,24.940364131635643
prefetch_list_events,81.95614999999998,6.0372150000039255,3.17341457499424,25.82585667999232
naive_list_events,304.7721080000001,21.82526099999086,13.024068429003819,23.400683869357668
optimized_list_events,24.623595000000023,1.5605429999995977,0.9858138970012078,24.97793455225541
prefetch_list_events,81.79507899999999,6.326888000010513,3.296799017000012,24.810453587926343
naive_list_events,303.94136000000003,21.491766000006464,12.828788211991196,23.69213326913473
optimized_list_events,26.21154200000001,1.716852999990806,1.0380457699939143,25.250853823289198
prefetch_list_events,82.12881799999991,6.280927999992855,3.272347723002895,25.097827294659805
naive_list_events,304.8377209999999,21.61749800000689,12.892770128004486,23.644082534121935
optimized_list_events,26.61833999999999,1.6873739999864483,1.0196436260011978,26.10553267948219
prefetch_list_events,76.5057240000001,5.7521209999977145,3.1134691390034277,24.572501150433236
naive_list_events,304.91126799999984,21.819524000005913,12.958036587995593,23.530668857847765
optimized_list_events,24.655881000000136,1.5485800000024028,0.985570156990434,25.016870514109375
prefetch_list_events,83.0105910000002,6.500532999998541,3.3286125360027654,24.938496175852663
naive_list_events,315.852402,21.1104200000118,12.654448127999785,24.959792699385375
optimized_list_events,27.01860799999986,1.8524730000062846,1.09384893499373,24.700493034858358
prefetch_list_events,82.91159199999993,5.976730999987922,3.1790258050023112,26.080817547795792
naive_list_events,302.6726870000002,21.56134600000223,12.823235082993051,23.603457711028245
optimized_list_events,26.425956999999926,1.6917070000054082,1.0199855520040728,25.908167961867765
prefetch_list_events,81.63138299999991,6.4488969999947585,3.3227214419894153,24.56762759839558
naive_list_events,316.1161339999999,21.16645000000426,12.674671893997584,24.940774533951036
optimized_list_events,27.40666899999951,1.841182000003755,1.0884590659989044,25.179329068151745
prefetch_list_events,76.52775900000051,5.707992999989074,3.0680519549932797,24.943436461514597
naive_list_events,311.6901200000002,21.406744000007166,12.683772899996256,24.573927841304396
optimized_list_events,25.352961999999934,1.54137800000899,0.9694950659904862,26.150686980648054
prefetch_list_events,80.89609399999972,5.9841770000057295,3.1261642899917206,25.87710897312245
naive_list_events,313.9204609999997,21.40466899999592,12.674675221001962,24.76753490928374
optimized_list_events,27.06310200000007,1.7009850000031292,1.0264076640014537,26.366815982739723
prefetch_list_events,79.79105600000003,5.647995999999694,3.0444394039950566,26.208784413739505
naive_list_events,306.6139609999991,21.99469500000123,13.08238868699118,23.437154202954453
optimized_list_events,25.079952999999477,1.5538899999955902,0.9856178740010364,25.445919419246557
prefetch_list_events,82.10513600000013,6.000778000001446,3.1723775179998484,25.881262723033853
naive_list_events,304.59638799999993,21.60047000000486,12.832330676013953,23.736638003675203
optimized_list_events,28.074208,1.812434999999823,1.069579500996042,26.24789272219222
prefetch_list_events,79.74051899999995,6.04124399999273,3.211192933988059,24.8320548279758
naive_list_events,309.8489389999995,21.395818999997573,12.733122859004652,24.334088536723694
optimized_list_events,26.102654999999686,1.7050129999988712,1.0352739310037578,25.21328338161829
prefetch_list_events,83.83834699999989,6.221908000006806,3.2270027399936225,25.980252808885304
naive_list_events,308.8773220000003,21.063605000003008,12.530726821001736,24.649593468298743
optimized_list_events,26.093745000000126,1.7178300000086892,1.0395360089896712,25.10133826471363
prefetch_list_events,83.72763000000032,6.097273999999743,3.2079560669953935,26.099992721664833
naive_list_events,303.64326600000004,21.66650999999547,12.962652518006507,23.424470074948562
optimized_list_events,27.76091500000075,1.794307000003755,1.0610663239931455,26.163223139084458
prefetch_list_events,77.91538799999944,5.623764000003575,3.0262038029904943,25.746907040102013
naive_list_events,309.82244900000023,21.46692500000063,12.72855280499789,24.34074428935455
optimized_list_events,24.74987599999986,1.5523029999894788,0.9824935509968782,25.19087883568052
prefetch_list_events,82.75747899999988,6.43192899999849,3.319973620993551,24.927149564288854
naive_list_events,318.30997599999955,21.219856000010623,12.706365324003855,25.05122179972849
optimized_list_events,27.888662000000295,1.824763000011444,1.0793662399955792,25.837997304894877
prefetch_list_events,79.75174900000002,5.758713000002899,3.0797845130000496,25.89523671651723
